   620.784 0.103E-210.098  1910.212     0 2 0 0        0 1 1 0    P 28e     0.80 124 27
   622.008 0.641E-230.104  2316.452     0 3 1 0        0 2 2 0    P 24f     0.80 124 27
   622.021 0.353E-240.097  2675.526     0 2 2 0        0 1 1 0    P 36e     0.80 124 27
   622.234 0.136E-220.097  1421.066     0 1 1 0        0 0 0 0    P 31e     0.80 125 27
   622.323 0.129E-240.097  3189.420     0 3 3 0        0 2 2 0    P 34f     0.80 124 27
   622.330 0.549E-230.106  2112.742     0 3 1 0        0 2 2 0    P 21e     0.81 124 27
   622.332 0.199E-220.097  2182.649     0 2 2 0        0 1 1 0    P 31f     0.80 124 27
   622.361 0.186E-220.097  1250.707     0 1 1 0        0 0 0 0    P 29e     0.80 134 27
   623.042 0.426E-240.097  2994.843     0 3 3 0        0 2 2 0    P 32e     0.80 124 27
   623.420 0.983E-210.097  1372.232     0 1 1 0        0 0 0 0    P 30e     0.80 124 27
   623.549 0.147E-210.100  1827.699     0 2 0 0        0 1 1 0    P 27e     0.80 124 27
   623.614 0.132E-220.102  2451.248     0 3 1 0        0 2 0 0    P 26e     0.80 124 27
   624.043 0.631E-240.097  2569.654     0 2 2 0        0 1 1 0    P 35e     0.80 124 27
   624.491 0.854E-230.105  2245.339     0 3 1 0        0 2 2 0    P 23f     0.80 124 27
   624.768 0.215E-240.097  3088.914     0 3 3 0        0 2 2 0    P 33f     0.80 124 27
   625.083 0.205E-220.097  1332.407     0 1 1 0        0 0 0 0    P 30e     0.80 125 27
   625.240 0.271E-220.098  1167.457     0 1 1 0        0 0 0 0    P 28e     0.80 134 27
   625.301 0.301E-220.097  2090.906     0 2 2 0        0 1 1 0    P 30f     0.80 124 27
   625.582 0.777E-230.107  2050.352     0 3 1 0        0 2 2 0    P 20e     0.82 124 27
   626.033 0.665E-240.097  2899.845     0 3 3 0        0 2 2 0    P 31e     0.80 124 27
   626.101 0.111E-230.097  2466.693     0 2 2 0        0 1 1 0    P 34e     0.80 124 27
   626.309 0.207E-210.102  1748.116     0 2 0 0        0 1 1 0    P 26e     0.80 124 27
   626.359 0.147E-200.097  1283.853     0 1 1 0        0 0 0 0    P 29e     0.80 124 27
   626.605 0.183E-220.103  2374.425     0 3 1 0        0 2 0 0    P 25e     0.80 124 27
   626.986 0.112E-220.106  2177.175     0 3 1 0        0 2 2 0    P 22f     0.80 124 27
   627.251 0.353E-240.097  2991.337     0 3 3 0        0 2 2 0    P 32f     0.80 124 27
   627.935 0.303E-220.097  1246.589     0 1 1 0        0 0 0 0    P 29e     0.80 125 27
   628.119 0.390E-220.100  1087.059     0 1 1 0        0 0 0 0    P 27e     0.80 134 27
   628.196 0.192E-230.097  2366.647     0 2 2 0        0 1 1 0    P 33e     0.80 124 27
   628.271 0.448E-220.097  2002.100     0 2 2 0        0 1 1 0    P 29f     0.80 124 27
   628.807 0.108E-220.108  1990.934     0 3 1 0        0 2 2 0    P 19e     0.83 124 27
   629.018 0.102E-230.097  2807.802     0 3 3 0        0 2 2 0    P 30e     0.80 124 27
   629.066 0.286E-210.103  1671.464     0 2 0 0        0 1 1 0    P 25e     0.80 124 27
   629.300 0.217E-200.098  1198.399     0 1 1 0        0 0 0 0    P 28e     0.80 124 27
   629.495 0.145E-220.106  2111.963     0 3 1 0        0 2 2 0    P 21f     0.81 124 27
   629.604 0.249E-220.104  2300.530     0 3 1 0        0 2 0 0    P 24e     0.80 124 27
   629.768 0.566E-240.097  2896.692     0 3 3 0        0 2 2 0    P 31f     0.80 124 27
   630.327 0.327E-230.097  2269.518     0 2 2 0        0 1 1 0    P 32e     0.80 124 27
   630.787 0.442E-220.098  1163.612     0 1 1 0        0 0 0 0    P 28e     0.80 125 27
   630.999 0.552E-220.102  1009.517     0 1 1 0        0 0 0 0    P 26e     0.80 134 27
   631.241 0.657E-220.098  1916.234     0 2 2 0        0 1 1 0    P 28f     0.80 124 27
   631.819 0.389E-210.104  1597.745     0 2 0 0        0 1 1 0    P 24e     0.80 124 27
   631.999 0.154E-230.097  2718.717     0 3 3 0        0 2 2 0    P 29e     0.80 124 27
   632.008 0.146E-220.108  1934.487     0 3 1 0        0 2 2 0    P 18e     0.83 124 27
   632.020 0.185E-220.107  2049.704     0 3 1 0        0 2 2 0    P 20f     0.82 124 27
   632.242 0.316E-200.100  1115.874     0 1 1 0        0 0 0 0    P 27e     0.80 124 27
   632.319 0.892E-240.097  2804.982     0 3 3 0        0 2 2 0    P 30f     0.80 124 27
   632.495 0.548E-230.097  2175.307     0 2 2 0        0 1 1 0    P 31e     0.80 124 27
   632.609 0.334E-220.105  2229.565     0 3 1 0        0 2 0 0    P 23e     0.80 124 27
   633.641 0.634E-220.100  1083.479     0 1 1 0        0 0 0 0    P 27e     0.80 125 27
   633.879 0.769E-220.103   934.831     0 1 1 0        0 0 0 0    P 25e     0.80 134 27
   634.213 0.949E-220.100  1833.310     0 2 2 0        0 1 1 0    P 27f     0.80 124 27
