   725.990 0.587E-250.090  2319.243    38 17 4318 1-1 4419 1 0         0.90 226 22
   726.041 0.102E-230.090  1703.167    19 14 4214 3-1 4315 3 0         0.90 226 22
   726.081 0.512E-240.090  1703.161    19 14 4214 1-1 4315 1 0         0.90 226 22
   726.101 0.757E-240.090  1631.847    19 14 3717 2-1 3818 2 0         0.90 226 22
   726.151 0.147E-250.090  2319.016    38 17 4318 3-1 4419 3 0         0.90 226 22
   726.255 0.163E-230.090  1629.314    19 14 3220 3-1 3321 3 0         0.90 226 22
   726.292 0.177E-250.090  2290.779    38 17 3821 0-1 3922 0 0         0.90 226 22
   726.307 0.707E-250.090  2290.564    38 17 3821 2-1 3922 2 0         0.90 226 22
   726.359 0.803E-240.090  1629.309    19 14 3220 1-1 3321 1 0         0.90 226 22
   726.413 0.141E-230.090  1631.841    19 14 3717 0-1 3818 0 0         0.90 226 22
   726.503 0.701E-250.090  2283.314    38 17 4119 2-1 4220 2 0         0.90 226 22
   726.520 0.132E-230.090  1653.452    19 14 4015 2-1 4116 2 0         0.90 226 22
   726.536 0.177E-250.090  2283.537    38 17 4119 0-1 4220 0 0         0.90 226 22
   726.597 0.434E-240.090  1607.244    19 14 3518 3-1 3619 3 0         0.90 226 22
   726.652 0.845E-260.090  1574.847      V12   GROUND 0 33 19    34 20 0.90 236 22
   726.662 0.172E-230.090  1607.238    19 14 3518 1-1 3619 1 0         0.90 226 22
   726.663 0.324E-240.090  1653.446    19 14 4015 0-1 4116 0 0         0.90 226 22
   726.681 0.301E-250.090  2303.783    38 17 4417 2-1 4518 2 0         0.90 226 22
   726.682 0.416E-240.090  1591.879    19 14 3319 0-1 3420 0 0         0.90 226 22
   726.685 0.413E-240.090  1629.821    19 14 3021 0-1 3122 0 0         0.90 226 22
   726.801 0.167E-230.090  1629.826    19 14 3021 2-1 3122 2 0         0.90 226 22
   726.832 0.620E-250.090  2304.014    38 17 4417 0-1 4518 0 0         0.90 226 22
   726.925 0.639E-270.090   795.601    46 14 33 2 0 0 34 2 0 0         0.90 226 22
   726.958 0.364E-250.090  1574.853      V12   GROUND 2 33 19    34 20 0.90 236 22
   726.991 0.101E-230.090  1702.859    19 14 4313 2-1 4414 2 0         0.90 226 22
   726.994 0.406E-240.090  1612.979    19 14 3816 3-1 3917 3 0         0.90 226 22
   727.042 0.162E-230.090  1612.974    19 14 3816 1-1 3917 1 0         0.90 226 22
   727.086 0.251E-240.090  1702.854    19 14 4313 0-1 4414 0 0         0.90 226 22
   727.120 0.190E-230.090  1591.884    19 14 3319 2-1 3420 2 0         0.90 226 22
   727.131 0.408E-250.090  2256.891    38 17 3920 1-1 4021 1 0         0.90 226 22
   727.275 0.817E-250.090  2256.672    38 17 3920 3-1 4021 3 0         0.90 226 22
   727.278 0.429E-260.090  2878.529    45 44 4421 2-1 4522 2 0         0.90 226 22
   727.403 0.770E-250.090  2261.550    38 17 4218 1-1 4319 1 0         0.90 226 22
   727.443 0.134E-230.090  1646.524    19 14 4114 3-1 4215 3 0         0.90 226 22
   727.482 0.667E-240.090  1646.518    19 14 4114 1-1 4215 1 0         0.90 226 22
   727.492 0.958E-240.090  1581.747    19 14 3617 2-1 3718 2 0         0.90 226 22
   727.560 0.193E-250.090  2261.324    38 17 4218 3-1 4319 3 0         0.90 226 22
   727.636 0.201E-230.090  1585.778    19 14 3120 3-1 3221 3 0         0.90 226 22
   727.695 0.226E-250.090  2239.602    38 17 3721 0-1 3822 0 0         0.90 226 22
   727.715 0.902E-250.090  2239.387    38 17 3721 2-1 3822 2 0         0.90 226 22
   727.736 0.987E-240.090  1585.773    19 14 3120 1-1 3221 1 0         0.90 226 22
   727.815 0.177E-230.090  1581.742    19 14 3617 0-1 3718 0 0         0.90 226 22
   727.873 0.104E-250.090  1541.721      V12   GROUND 3 34 18    35 19 0.90 236 22
   727.917 0.170E-230.090  1599.422    19 14 3915 2-1 4016 2 0         0.90 226 22
   727.921 0.911E-250.090  2228.224    38 17 4019 2-1 4120 2 0         0.90 226 22
   727.934 0.415E-250.090  1541.715      V12   GROUND 1 34 18    35 19 0.90 236 22
   727.945 0.242E-240.090  1707.872    19 14 4412 3-1 4513 3 0         0.90 226 22
   727.946 0.229E-250.090  2228.446    38 17 4019 0-1 4120 0 0         0.90 226 22
   727.977 0.968E-240.090  1707.866    19 14 4412 1-1 4513 1 0         0.90 226 22
   727.985 0.542E-240.090  1559.765    19 14 3418 3-1 3519 3 0         0.90 226 22
   728.048 0.216E-230.090  1559.760    19 14 3418 1-1 3519 1 0         0.90 226 22
   728.053 0.106E-250.090  1530.971      V12   GROUND 0 32 19    33 20 0.90 236 22
   728.060 0.418E-240.090  1599.416    19 14 3915 0-1 4016 0 0         0.90 226 22
   728.079 0.503E-240.090  1588.915    19 14 2921 0-1 3022 0 0         0.90 226 22
   728.117 0.400E-250.090  2244.787    38 17 4317 2-1 4418 2 0         0.90 226 22
   728.139 0.531E-240.090  1547.026    19 14 3219 0-1 3320 0 0         0.90 226 22
   728.177 0.203E-230.090  1588.920    19 14 2921 2-1 3022 2 0         0.90 226 22
   728.247 0.819E-250.090  2245.017    38 17 4317 0-1 4418 0 0         0.90 226 22
   728.312 0.449E-250.090  1530.977      V12   GROUND 2 32 19    33 20 0.90 236 22
   728.388 0.516E-240.090  1561.566    19 14 3716 3-1 3817 3 0         0.90 226 22
   728.396 0.132E-230.090  1644.909    19 14 4213 2-1 4314 2 0         0.90 226 22
   728.402 0.904E-270.090  2874.862    45 44 4421 0-1 4522 0 0         0.90 226 22
   728.435 0.206E-230.090  1561.561    19 14 3716 1-1 3817 1 0         0.90 226 22
   728.489 0.329E-240.090  1644.903    19 14 4213 0-1 4314 0 0         0.90 226 22
   728.503 0.235E-230.090  1547.031    19 14 3219 2-1 3320 2 0         0.90 226 22
   728.536 0.524E-250.090  2204.405    38 17 3820 1-1 3921 1 0         0.90 226 22
   728.676 0.105E-240.090  2204.187    38 17 3820 3-1 3921 3 0         0.90 226 22
   728.678 0.760E-270.090   750.678    46 14 32 2 0 0 33 2 0 0         0.90 226 22
   728.723 0.567E-260.090  2819.777    45 44 4321 2-1 4422 2 0         0.90 226 22
   728.815 0.101E-240.090  2205.154    38 17 4118 1-1 4219 1 0         0.90 226 22
   728.844 0.173E-230.090  1591.184    19 14 4014 3-1 4115 3 0         0.90 226 22
   728.881 0.120E-230.090  1532.954    19 14 3517 2-1 3618 2 0         0.90 226 22
   728.882 0.864E-240.090  1591.178    19 14 4014 1-1 4115 1 0         0.90 226 22
   728.967 0.251E-250.090  2204.928    38 17 4118 3-1 4219 3 0         0.90 226 22
   729.015 0.245E-230.090  1543.553    19 14 3020 3-1 3121 3 0         0.90 226 22
   729.096 0.286E-250.090  2189.725    38 17 3621 0-1 3722 0 0         0.90 226 22
   729.111 0.120E-230.090  1543.548    19 14 3020 1-1 3121 1 0         0.90 226 22
   729.121 0.114E-240.090  2189.511    38 17 3621 2-1 3722 2 0         0.90 226 22
   729.144 0.849E-250.090  2233.635    38 17 4416 1-1 4517 1 0         0.90 226 22
   729.164 0.632E-260.090  2793.465    45 44 4420 3-1 4521 3 0         0.90 226 22
   729.217 0.220E-230.090  1532.949    19 14 3517 0-1 3618 0 0         0.90 226 22
   729.230 0.129E-250.090  1496.556      V12   GROUND 3 33 18    34 19 0.90 236 22
   729.289 0.514E-250.090  1496.550      V12   GROUND 1 33 18    34 19 0.90 236 22
   729.308 0.212E-250.090  2233.401    38 17 4416 3-1 4517 3 0         0.90 226 22
   729.313 0.217E-230.090  1546.697    19 14 3815 2-1 3916 2 0         0.90 226 22
   729.337 0.118E-240.090  2174.431    38 17 3919 2-1 4020 2 0         0.90 226 22
   729.352 0.319E-240.090  1648.615    19 14 4312 3-1 4413 3 0         0.90 226 22
   729.353 0.296E-250.090  2174.653    38 17 3919 0-1 4020 0 0         0.90 226 22
   729.371 0.674E-240.090  1513.596    19 14 3318 3-1 3419 3 0         0.90 226 22
   729.383 0.127E-230.090  1648.609    19 14 4312 1-1 4413 1 0         0.90 226 22
   729.431 0.268E-230.090  1513.591    19 14 3318 1-1 3419 1 0         0.90 226 22
   729.445 0.131E-250.090  1488.376      V12   GROUND 0 31 19    32 20 0.90 236 22
   729.455 0.534E-240.090  1546.691    19 14 3815 0-1 3916 0 0         0.90 226 22
   729.469 0.609E-240.090  1549.320    19 14 2821 0-1 2922 0 0         0.90 226 22
   729.550 0.526E-250.090  2187.086    38 17 4217 2-1 4318 2 0         0.90 226 22
   729.552 0.245E-230.090  1549.325    19 14 2821 2-1 2922 2 0         0.90 226 22
   729.580 0.668E-240.090  1503.483    19 14 3119 0-1 3220 0 0         0.90 226 22
   729.661 0.107E-240.090  2187.316    38 17 4217 0-1 4318 0 0         0.90 226 22
   729.665 0.550E-250.090  1488.382      V12   GROUND 2 31 19    32 20 0.90 236 22
   729.780 0.653E-240.090  1511.459    19 14 3616 3-1 3717 3 0         0.90 226 22
   729.798 0.172E-230.090  1588.260    19 14 4113 2-1 4214 2 0         0.90 226 22
   729.826 0.260E-230.090  1511.454    19 14 3616 1-1 3717 1 0         0.90 226 22
   729.830 0.318E-260.090  2789.651    45 44 4420 1-1 4521 1 0         0.90 226 22
   729.839 0.125E-260.090  2816.119    45 44 4321 0-1 4422 0 0         0.90 226 22
   729.885 0.289E-230.090  1503.488    19 14 3119 2-1 3220 2 0         0.90 226 22
   729.890 0.428E-240.090  1588.254    19 14 4113 0-1 4214 0 0         0.90 226 22
   729.940 0.667E-250.090  2153.219    38 17 3720 1-1 3821 1 0         0.90 226 22
   730.075 0.133E-240.090  2153.002    38 17 3720 3-1 3821 3 0         0.90 226 22
   730.166 0.745E-260.090  2762.315    45 44 4221 2-1 4322 2 0         0.90 226 22
   730.178 0.290E-250.090  1467.415      V12   GROUND 2 34 17    35 18 0.90 236 22
   730.225 0.131E-240.090  2150.054    38 17 4018 1-1 4119 1 0         0.90 226 22
   730.242 0.223E-230.090  1537.148    19 14 3914 3-1 4015 3 0         0.90 226 22
   730.270 0.150E-230.090  1485.469    19 14 3417 2-1 3518 2 0         0.90 226 22
   730.279 0.111E-230.090  1537.142    19 14 3914 1-1 4015 1 0         0.90 226 22
   730.334 0.602E-240.090  1657.636    19 14 4411 2-1 4512 2 0         0.90 226 22
   730.373 0.326E-250.090  2149.829    38 17 4018 3-1 4119 3 0         0.90 226 22
   730.394 0.298E-230.090  1502.639    19 14 2920 3-1 3021 3 0         0.90 226 22
   730.403 0.120E-230.090  1657.630    19 14 4411 0-1 4512 0 0         0.90 226 22
   730.417 0.896E-270.090   707.067    46 14 31 2 0 0 32 2 0 0         0.90 226 22
   730.484 0.146E-230.090  1502.634    19 14 2920 1-1 3021 1 0         0.90 226 22
   730.495 0.361E-250.090  2141.149    38 17 3521 0-1 3622 0 0         0.90 226 22
   730.525 0.144E-240.090  2140.936    38 17 3521 2-1 3622 2 0         0.90 226 22
   730.560 0.112E-240.090  2174.630    38 17 4316 1-1 4417 1 0         0.90 226 22
   730.585 0.159E-250.090  1452.673      V12   GROUND 3 32 18    33 19 0.90 236 22
   730.609 0.836E-260.090  2734.699    45 44 4320 3-1 4421 3 0         0.90 226 22
   730.618 0.271E-230.090  1485.464    19 14 3417 0-1 3518 0 0         0.90 226 22
   730.642 0.633E-250.090  1452.667      V12   GROUND 1 32 18    33 19 0.90 236 22
   730.645 0.480E-250.090  1467.409      V12   GROUND 0 34 17    35 18 0.90 236 22
   730.708 0.276E-230.090  1495.277    19 14 3715 2-1 3816 2 0         0.90 226 22
   730.720 0.280E-250.090  2174.398    38 17 4316 3-1 4417 3 0         0.90 226 22
   730.751 0.151E-240.090  2121.937    38 17 3819 2-1 3920 2 0         0.90 226 22
   730.756 0.832E-240.090  1468.736    19 14 3218 3-1 3319 3 0         0.90 226 22
   730.757 0.418E-240.090  1590.658    19 14 4212 3-1 4313 3 0         0.90 226 22
   730.758 0.379E-250.090  2122.158    38 17 3819 0-1 3920 0 0         0.90 226 22
   730.788 0.167E-230.090  1590.652    19 14 4212 1-1 4313 1 0         0.90 226 22
   730.813 0.331E-230.090  1468.731    19 14 3218 1-1 3319 1 0         0.90 226 22
