602.307780 0.247E-22       1453.205           CHAUDE L=0 61 -1  4 -1      341 40
602.308770 0.318E-22       1380.219           CHAUDE L=2 59 -1  2 -1      341 40
602.312386 0.853E-22       1087.929                  NU9 59 -1  4 -1      341 40
602.323909 0.210E-21       1019.364                  NU9 58 -1  3 -1      341 40
602.330970 0.111E-21        961.357                  NU9 57 -1  2 -1      341 40
602.344864 0.556E-21        845.763                  NU9 54 -1  0  1      341 40
602.355290 0.860E-22       1193.226           CHAUDE L=0 54 -1  1  1      341 40
602.357110 0.369E-22       1274.382           CHAUDE L=2 57 -1  0  1      341 40
602.400196 0.803E-22        913.918                  NU9 56 -1  1 -1      341 40
602.425360 0.179E-22       1414.700           CHAUDE L=2 59 -1  3 -1      341 40
602.441398 0.123E-22       1528.094           CHAUDE L=2 61 -1  4 -1      341 40
602.443470 0.317E-22       1114.334       A-A-CHAUDE L=0 52 -1  1 -1      341 40
602.469080 0.147E-21       1186.956           CHAUDE L=0 53 -1  2  1      341 40
602.524241 0.653E-22       1180.630           CHAUDE L=2 54 -1  2  1      341 40
602.541160 0.651E-22       1191.222           CHAUDE L=0 52 -1  3  1      341 40
602.578524 0.565E-22       1206.039           CHAUDE L=0 51 -1  4  1      341 40
602.596450 0.668E-22       1237.061       A+A+CHAUDE L=2 56 -1  1  1      341 40
602.612630 0.149E-22       1419.693           CHAUDE L=0 59 -1  5 -1      341 40
602.628103 0.485E-21        820.046                  NU9 53 -1  1  1      341 40
602.642350 0.157E-21        994.999                  NU9 45 -1  9  1      341 40
602.658839 0.115E-21        936.189                  NU9 46 -1  8  1      341 40
602.664090 0.152E-22       1392.942           CHAUDE L=0 60 -1  3 -1      341 40
602.669879 0.578E-22       1165.228           CHAUDE L=2 53 -1  3  1      341 40
602.673340 0.159E-21        887.910                  NU9 47 -1  7  1      341 40
602.684390 0.860E-22       1175.444       A-A-CHAUDE L=2 54 -1  1  1      341 40
602.685547 0.414E-21        804.913                  NU9 52 -1  2  1      341 40
602.685612 0.420E-21        850.177                  NU9 48 -1  6  1      341 40
602.695144 0.264E-21        823.001                  NU9 49 -1  5  1      341 40
602.700208 0.729E-21        800.363                  NU9 51 -1  3  1      341 40
602.700850 0.316E-21        806.394                  NU9 50 -1  4  1      341 40
602.706977 0.379E-22       1267.327           CHAUDE L=0 49 -1  6  1      341 40
602.726520 0.557E-22       1178.622           CHAUDE L=0 54 -1  0  1      341 40
602.741900 0.101E-21       1160.501           CHAUDE L=2 52 -1  4  1      341 40
602.750040 0.134E-22       1289.002           CHAUDE L=2 57 -1  1 -1      341 40
602.771362 0.423E-22       1166.389           CHAUDE L=2 51 -1  5  1      341 40
602.773346 0.289E-22       1313.782           CHAUDE L=0 48 -1  7  1      341 40
602.782112 0.548E-22         76.552                  NU9 10 -1  3 -1      341 40
602.797690 0.159E-22       1343.328           CHAUDE L=0 59 -1  2 -1      341 40
602.799437 0.520E-22       1209.916           CHAUDE L=2 49 -1  7  1      341 40
602.799988 0.340E-22       1182.866           CHAUDE L=2 50 -1  6  1      341 40
602.804880 0.189E-22       1247.524       te) CHAUDE L=2 48 -1  8  1      341 40
602.845988 0.104E-21       1222.016                  NU9 60 -1  6 -1      341 40
602.850182 0.746E-22       1132.933                  NU9 59 -1  5 -1      341 40
602.852790 0.291E-22       1418.409           CHAUDE L=0 60 -1  4 -1      341 40
602.855420 0.376E-22       1346.591           CHAUDE L=2 58 -1  2 -1      341 40
602.855634 0.999E-22       1054.382                  NU9 58 -1  4 -1      341 40
602.866192 0.246E-21        986.379                  NU9 57 -1  3 -1      341 40
602.871293 0.130E-21        928.935                  NU9 56 -1  2 -1      341 40
602.898570 0.970E-22       1162.436           CHAUDE L=0 53 -1  1  1      341 40
