   703.835000  0.78158E+00  118.048  0.69120E+00  116.381  0.58784E+00  114.254  0.52211E+00  112.746  0.46334E+00  111.267  0.41019E+00  109.797  0.31617E+00  106.783  0.21799E+00  102.754  0.13970E+00   98.315  0.78759E-01   93.133  0.52827E-01   89.833
   703.885000  0.73073E+00  117.135  0.65214E+00  115.614  0.55615E+00  113.550  0.49647E+00  112.123  0.44134E+00  110.681  0.39064E+00  109.224  0.29895E+00  106.161  0.20361E+00  102.053  0.12879E+00   97.550  0.72247E-01   92.404  0.48876E-01   89.223
   703.935000  0.69064E+00  116.381  0.62079E+00  114.973  0.52975E+00  112.940  0.47400E+00  111.556  0.42110E+00  110.121  0.37181E+00  108.650  0.28183E+00  105.514  0.18902E+00  101.299  0.11760E+00   96.708  0.65511E-01   91.591  0.44754E-01   88.540
   703.985000  0.65729E+00  115.729  0.59343E+00  114.393  0.50551E+00  112.358  0.45249E+00  110.994  0.40132E+00  109.553  0.35329E+00  108.063  0.26502E+00  104.847  0.17475E+00  100.514  0.10668E+00   95.821  0.58920E-01   90.726  0.40676E-01   87.811
   704.035000  0.63004E+00  115.177  0.57031E+00  113.887  0.48454E+00  111.838  0.43363E+00  110.484  0.38394E+00  109.036  0.33709E+00  107.530  0.25042E+00  104.241  0.16243E+00   99.795  0.97285E-01   94.998  0.53271E-01   89.919  0.37184E-01   87.138
   704.085000  0.60841E+00  114.726  0.55182E+00  113.472  0.46773E+00  111.409  0.41851E+00  110.063  0.37001E+00  108.610  0.32412E+00  107.089  0.23874E+00  103.736  0.15256E+00   99.188  0.89744E-01   94.289  0.48718E-01   89.216  0.34355E-01   86.553
   704.135000  0.59211E+00  114.380  0.53805E+00  113.157  0.45528E+00  111.085  0.40738E+00  109.747  0.35979E+00  108.290  0.31461E+00  106.759  0.23020E+00  103.356  0.14535E+00   98.725  0.84239E-01   93.742  0.45382E-01   88.667  0.32274E-01   86.098
   704.185000  0.58127E+00  114.147  0.52925E+00  112.954  0.44748E+00  110.880  0.40050E+00  109.550  0.35352E+00  108.092  0.30882E+00  106.555  0.22504E+00  103.123  0.14105E+00   98.442  0.81009E-01   93.408  0.43476E-01   88.339  0.31108E-01   85.834
   704.235000  0.57600E+00  114.036  0.52560E+00  112.873  0.44450E+00  110.804  0.39799E+00  109.481  0.35129E+00  108.024  0.30678E+00  106.486  0.22332E+00  103.047  0.13975E+00   98.358  0.80192E-01   93.326  0.43163E-01   88.288  0.31005E-01   85.815
   704.285000  0.57667E+00  114.056  0.52746E+00  112.922  0.44666E+00  110.868  0.40011E+00  109.549  0.35326E+00  108.094  0.30863E+00  106.559  0.22515E+00  103.138  0.14159E+00   98.488  0.81973E-01   93.520  0.44646E-01   88.554  0.32140E-01   86.081
   704.335000  0.58358E+00  114.214  0.53512E+00  113.110  0.45420E+00  111.077  0.40703E+00  109.758  0.35957E+00  108.303  0.31446E+00  106.774  0.23061E+00  103.395  0.14668E+00   98.833  0.86498E-01   93.991  0.48094E-01   89.138  0.34661E-01   86.642
   704.385000  0.59648E+00  114.502  0.54834E+00  113.424  0.46684E+00  111.417  0.41844E+00  110.093  0.36990E+00  108.637  0.32393E+00  107.114  0.23944E+00  103.798  0.15481E+00   99.360  0.93638E-01   94.692  0.53473E-01   89.982  0.38570E-01   87.445
   704.435000  0.61458E+00  114.895  0.56632E+00  113.840  0.48382E+00  111.862  0.43365E+00  110.527  0.38358E+00  109.067  0.33645E+00  107.550  0.25105E+00  104.309  0.16549E+00  100.019  0.10302E+00   95.550  0.60545E-01   90.990  0.43713E-01   88.405
   704.485000  0.63668E+00  115.363  0.58794E+00  114.327  0.50409E+00  112.376  0.45171E+00  111.026  0.39978E+00  109.560  0.35123E+00  108.048  0.26476E+00  104.888  0.17809E+00  100.754  0.11409E+00   96.483  0.68899E-01   92.063  0.49793E-01   89.425
   704.535000  0.66084E+00  115.859  0.61135E+00  114.838  0.52595E+00  112.913  0.47114E+00  111.546  0.41719E+00  110.073  0.36710E+00  108.565  0.27947E+00  105.483  0.19160E+00  101.496  0.12594E+00   97.404  0.77816E-01   93.097  0.56276E-01   90.406
