   773.851 0.162E-210.093   206.249      V10   GROUND11 3 9   12 4 8   0.82 211 25
   774.826 0.919E-220.085   648.585      V10   GROUND23 519   23 618   0.82 211 25
   775.060 0.146E-210.103   149.933      V10   GROUND 6 4 2    7 5 3   0.82 211 25
   775.060 0.146E-210.103   149.933      V10   GROUND 6 4 3    7 5 2   0.82 211 25
   775.325 0.108E-210.086   606.262      V10   GROUND22 517   22 616   0.82 211 25
   775.490 0.127E-210.087   565.777      V10   GROUND21 517   21 616   0.82 211 25
   775.866 0.147E-210.088   527.167      V10   GROUND20 515   20 614   0.82 211 25
   776.081 0.173E-210.095   184.173      V10   GROUND10 3 7   11 4 8   0.82 211 25
   776.100 0.168E-210.089   490.405      V10   GROUND19 515   19 614   0.82 211 25
   776.411 0.189E-210.090   455.502      V10   GROUND18 513   18 612   0.82 211 25
   776.663 0.210E-210.091   422.448      V10   GROUND17 513   17 612   0.82 211 25
   776.676 0.895E-220.091   422.449      V10   GROUND17 512   17 611   0.82 211 25
   776.927 0.979E-220.092   391.245      V10   GROUND16 512   16 611   0.82 211 25
   776.934 0.229E-210.092   391.245      V10   GROUND16 511   16 610   0.82 211 25
   776.997 0.151E-210.103   137.115      V10   GROUND 5 4 1    6 5 2   0.82 211 25
   776.997 0.151E-210.103   137.115      V10   GROUND 5 4 2    6 5 1   0.82 211 25
   777.179 0.246E-210.094   361.888      V10   GROUND15 511   15 610   0.82 211 25
   777.183 0.105E-210.094   361.888      V10   GROUND15 510   15 6 9   0.82 211 25
   777.419 0.111E-210.095   334.377      V10   GROUND14 510   14 6 9   0.82 211 25
   777.421 0.259E-210.095   334.377      V10   GROUND14 5 9   14 6 8   0.82 211 25
   777.646 0.115E-210.096   308.708      V10   GROUND13 5 8   13 6 7   0.82 211 25
   777.646 0.269E-210.096   308.708      V10   GROUND13 5 9   13 6 8   0.82 211 25
   777.859 0.116E-210.098   284.880      V10   GROUND12 5 8   12 6 7   0.82 211 25
   777.859 0.272E-210.098   284.880      V10   GROUND12 5 7   12 6 6   0.82 211 25
   777.937 0.184E-210.096   163.979      V10   GROUND 9 3 7   10 4 6   0.82 211 25
   778.058 0.115E-210.099   262.891      V10   GROUND11 5 6   11 6 5   0.82 211 25
   778.058 0.268E-210.099   262.891      V10   GROUND11 5 7   11 6 6   0.82 211 25
   778.242 0.109E-210.101   242.741      V10   GROUND10 5 6   10 6 5   0.82 211 25
   778.242 0.255E-210.101   242.741      V10   GROUND10 5 5   10 6 4   0.82 211 25
   778.412 0.232E-210.102   224.427      V10   GROUND 9 5 5    9 6 4   0.82 211 25
   778.412 0.995E-220.102   224.427      V10   GROUND 9 5 4    9 6 3   0.82 211 25
   778.566 0.198E-210.103   207.947      V10   GROUND 8 5 3    8 6 2   0.82 211 25
   778.566 0.847E-220.103   207.947      V10   GROUND 8 5 4    8 6 3   0.82 211 25
   778.703 0.150E-210.101   193.302      V10   GROUND 7 5 3    7 6 2   0.82 211 25
   778.703 0.641E-220.101   193.302      V10   GROUND 7 5 2    7 6 1   0.82 211 25
   778.825 0.364E-220.094   180.490      V10   GROUND 6 5 2    6 6 1   0.82 211 25
   778.825 0.850E-220.094   180.490      V10   GROUND 6 5 1    6 6 0   0.82 211 25
   778.917 0.157E-210.098   126.131      V10   GROUND 4 4 0    5 5 1   0.82 211 25
   778.917 0.157E-210.098   126.131      V10   GROUND 4 4 1    5 5 0   0.82 211 25
   779.983 0.192E-210.098   145.620      V10   GROUND 8 3 5    9 4 6   0.82 211 25
   781.915 0.199E-210.100   129.112      V10   GROUND 7 3 5    8 4 4   0.82 211 25
   783.881 0.204E-210.101   114.444      V10   GROUND 6 3 3    7 4 4   0.82 211 25
   785.812 0.208E-210.103   101.617      V10   GROUND 5 3 3    6 4 2   0.82 211 25
   785.815 0.891E-220.103   101.617      V10   GROUND 5 3 2    6 4 3   0.82 211 25
   786.287 0.923E-220.092   318.708      V10   GROUND15 412   15 511   0.82 211 25
   786.393 0.919E-220.092   318.714      V10   GROUND15 411   15 510   0.82 211 25
   786.520 0.979E-220.093   291.152      V10   GROUND14 411   14 510   0.82 211 25
   786.582 0.979E-220.093   291.155      V10   GROUND14 410   14 5 9   0.82 211 25
   786.738 0.103E-210.094   265.446      V10   GROUND13 410   13 5 9   0.82 211 25
   786.773 0.102E-210.094   265.447      V10   GROUND13 4 9   13 5 8   0.82 211 25
   786.942 0.105E-210.096   241.588      V10   GROUND12 4 9   12 5 8   0.82 211 25
