Wavenumber	NESR 15.67 cm-1
1111.38049	5.72485E-10
1111.50501	5.72182E-10
1111.62940	5.71882E-10
1111.75391	5.71585E-10
1111.87830	5.71289E-10
1112.00281	5.70997E-10
1112.12732	5.70706E-10
1112.25171	5.70419E-10
1112.37622	5.70133E-10
1112.50061	5.69850E-10
1112.62512	5.69569E-10
1112.74951	5.69290E-10
1112.87402	5.69014E-10
1112.99841	5.68740E-10
1113.12293	5.68468E-10
1113.24731	5.68198E-10
1113.37183	5.67931E-10
1113.49622	5.67665E-10
1113.62073	5.67402E-10
1113.74512	5.67141E-10
1113.86963	5.66882E-10
1113.99414	5.66624E-10
1114.11853	5.66369E-10
1114.24304	5.66115E-10
1114.36743	5.65863E-10
1114.49194	5.65613E-10
1114.61633	5.65364E-10
1114.74085	5.65118E-10
1114.86523	5.64873E-10
1114.98975	5.64629E-10
1115.11414	5.64387E-10
1115.23865	5.64147E-10
1115.36304	5.63909E-10
1115.48755	5.63671E-10
1115.61194	5.63434E-10
1115.73645	5.63200E-10
1115.86096	5.62966E-10
1115.98535	5.62733E-10
1116.10986	5.62502E-10
1116.23425	5.62272E-10
1116.35877	5.62043E-10
1116.48315	5.61815E-10
1116.60767	5.61588E-10
1116.73206	5.61363E-10
1116.85657	5.61138E-10
1116.98096	5.60913E-10
1117.10547	5.60690E-10
1117.22986	5.60467E-10
1117.35437	5.60245E-10
1117.47876	5.60024E-10
1117.60327	5.59803E-10
1117.72778	5.59583E-10
1117.85217	5.59363E-10
1117.97669	5.59145E-10
1118.10107	5.58926E-10
1118.22559	5.58709E-10
1118.34998	5.58492E-10
1118.47449	5.58276E-10
1118.59888	5.58059E-10
1118.72339	5.57843E-10
1118.84778	5.57627E-10
1118.97229	5.57412E-10
1119.09668	5.57197E-10
1119.22119	5.56983E-10
1119.34558	5.56768E-10
1119.47009	5.56554E-10
1119.59448	5.56340E-10
1119.71899	5.56126E-10
1119.84351	5.55913E-10
1119.96790	5.55700E-10
1120.09241	5.55487E-10
1120.21680	5.55275E-10
1120.34131	5.55062E-10
1120.46570	5.54850E-10
1120.59021	5.54638E-10
1120.71460	5.54427E-10
1120.83911	5.54215E-10
1120.96350	5.54004E-10
1121.08801	5.53793E-10
1121.21240	5.53582E-10
1121.33691	5.53371E-10
1121.46130	5.53161E-10
1121.58582	5.52951E-10
1121.71033	5.52742E-10
1121.83472	5.52533E-10
1121.95923	5.52324E-10
1122.08362	5.52115E-10
1122.20813	5.51908E-10
1122.33252	5.51700E-10
1122.45703	5.51493E-10
1122.58142	5.51286E-10
1122.70593	5.51080E-10
1122.83032	5.50874E-10
1122.95483	5.50668E-10
1123.07922	5.50464E-10
1123.20374	5.50260E-10
1123.32813	5.50056E-10
1123.45264	5.49853E-10
1123.57715	5.49651E-10
1123.70154	5.49450E-10
1123.82605	5.49249E-10
1123.95044	5.49049E-10
1124.07495	5.48849E-10
1124.19934	5.48651E-10
1124.32385	5.48453E-10
1124.44824	5.48257E-10
1124.57275	5.48061E-10
1124.69714	5.47865E-10
1124.82166	5.47671E-10
1124.94605	5.47478E-10
1125.07056	5.47286E-10
1125.19495	5.47094E-10
1125.31946	5.46904E-10
1125.44397	5.46715E-10
1125.56836	5.46527E-10
1125.69287	5.46340E-10
1125.81726	5.46154E-10
1125.94177	5.45969E-10
1126.06616	5.45784E-10
1126.19067	5.45602E-10
1126.31506	5.45421E-10
1126.43958	5.45240E-10
1126.56397	5.45061E-10
1126.68848	5.44883E-10
1126.81287	5.44706E-10
